instr_text,textStim,textStimPos,correKey,LearnC_repeatIF.thisRepN,LearnC_repeatIF.thisTrialN,LearnC_repeatIF.thisN,LearnC_repeatIF.thisIndex,Learn_com_24x1.thisRepN,Learn_com_24x1.thisTrialN,Learn_com_24x1.thisN,Learn_com_24x1.thisIndex,TestC_repeatIF.thisRepN,TestC_repeatIF.thisTrialN,TestC_repeatIF.thisN,TestC_repeatIF.thisIndex,Test_com_24x6.thisRepN,Test_com_24x6.thisTrialN,Test_com_24x6.thisN,Test_com_24x6.thisIndex,LearnI_repeatIF.thisRepN,LearnI_repeatIF.thisTrialN,LearnI_repeatIF.thisN,LearnI_repeatIF.thisIndex,Learn_incom_24x1.thisRepN,Learn_incom_24x1.thisTrialN,Learn_incom_24x1.thisN,Learn_incom_24x1.thisIndex,TestI_repeatIF.thisRepN,TestI_repeatIF.thisTrialN,TestI_repeatIF.thisN,TestI_repeatIF.thisIndex,Test_incom_24x6.thisRepN,Test_incom_24x6.thisTrialN,Test_incom_24x6.thisN,Test_incom_24x6.thisIndex,instr_start.started,key_start.started,key_start.keys,key_start.rt,instr_above.started,Stim_R.started,lines_R.started,note1_R.started,note2_R.started,instr_R.started,Stim_L.started,lines_L.started,note1_L.started,note2_L.started,instr_L.started,key_continue.started,instr_contin.started,key_continue.keys,key_continue.rt,instr_ask.started,ask_learn.started,ask_learn.keys,ask_learn.rt,Stim_learn.started,lines_learn.started,note1_learn.started,note2_learn.started,Resp_learn.started,Resp_learn.keys,Resp_learn.corr,Resp_learn.rt,text_judge.started,congra_ask.started,ask_test.started,ask_test.keys,ask_test.rt,Stim.started,lines.started,note2.started,note1.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,text_fb.started,text_fb.stopped,above_instr.started,R_stim.started,R_lines.started,R_note1.started,R_note2.started,R_instr.started,L_stim.started,L_lines.started,L_note1.started,L_note2.started,L_instr.started,continue_key.started,contin_instr.started,continue_key.keys,continue_key.rt,text_jd2.started,text_jd2.stopped,text_fb2.started,text_fb2.stopped,text_end.started,text_end.stopped,participant,gender,education,age,session,date,expName,psychopyVersion,frameRate,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.2452750999946,356.2452750999946,356.2452750999946,356.2452750999946,356.2452750999946,j,1,1.5495364000089467,357.81428250001045,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.3127051999909,358.3127051999909,358.3127051999909,358.3127051999909,358.3127051999909,j,1,5.8048920999863185,364.13443560001906,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.64239610004006,364.64239610004006,364.64239610004006,364.64239610004006,364.64239610004006,j,1,2.512948600051459,367.1721366000129,367.6767168000224,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6767168000224,367.6767168000224,367.6767168000224,367.6767168000224,367.6767168000224,j,1,1.513714600005187,369.2037130999961,369.71026810002513,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,0,17,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.71026810002513,369.71026810002513,369.71026810002513,369.71026810002513,369.71026810002513,f,1,2.520757299964316,372.2470371000236,372.7520940999966,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,18,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7520940999966,372.7520940999966,372.7520940999966,372.7520940999966,372.7520940999966,f,1,8.237569799995981,381.00019940000493,381.5016284000012,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.5016284000012,381.5016284000012,381.5016284000012,381.5016284000012,381.5016284000012,j,1,2.5285331000341102,384.0468424000428,384.55206340004224,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,0,20,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.55206340004224,384.55206340004224,384.55206340004224,384.55206340004224,384.55206340004224,f,1,1.7221065000048839,386.28322520002257,386.78604979999363,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,21,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.78604979999363,386.78604979999363,386.78604979999363,386.78604979999363,386.78604979999363,j,1,2.5820534999947995,389.38440070004435,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,22,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.8938831000123,389.8938831000123,389.8938831000123,389.8938831000123,389.8938831000123,f,1,1.8621014000382274,391.77337860001717,392.27609500003746,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,23,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.27609500003746,392.27609500003746,392.27609500003746,392.27609500003746,392.27609500003746,j,1,1.227708199992776,393.5210034000338,394.02730950003024,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,0,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.02730950003024,394.02730950003024,394.02730950003024,394.02730950003024,394.02730950003024,f,1,2.1873164999997243,396.2260409000446,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,1,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.7349005000433,396.7349005000433,396.7349005000433,396.7349005000433,396.7349005000433,j,1,12.582653999968898,409.3264027000405,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,2,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.8350338000455,409.8350338000455,409.8350338000455,409.8350338000455,409.8350338000455,f,1,1.315702699997928,411.16125520004425,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,3,27,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.6677255000104,411.6677255000104,411.6677255000104,411.6677255000104,411.6677255000104,j,1,1.578076499979943,413.2610385000007,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.76818320003804,413.76818320003804,413.76818320003804,413.76818320003804,413.76818320003804,j,1,1.3458370000007562,415.12489070004085,415.6272814000258,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,5,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.6272814000258,415.6272814000258,415.6272814000258,415.6272814000258,415.6272814000258,j,1,1.779458400036674,417.4192616000073,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9258516000118,417.9258516000118,417.9258516000118,417.9258516000118,417.9258516000118,j,1,2.9006610000506043,420.8366373000317,421.3429751000367,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.3429751000367,421.3429751000367,421.3429751000367,421.3429751000367,421.3429751000367,f,1,1.9296406999928877,423.2888944000006,423.7935400000424,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,8,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.7935400000424,423.7935400000424,423.7935400000424,423.7935400000424,423.7935400000424,f,1,11.416384299984202,435.2288972000242,435.73571300000185,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,9,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.73571300000185,435.73571300000185,435.73571300000185,435.73571300000185,435.73571300000185,j,0,1.1573518000077456,436.9085560000385,437.41157270001713,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.41157270001713,437.41157270001713,437.41157270001713,437.41157270001713,437.41157270001713,f,1,1.705323199974373,439.1293917000294,439.6357905000332,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,11,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.6357905000332,439.6357905000332,439.6357905000332,439.6357905000332,439.6357905000332,j,1,1.2608984999824315,440.91165990004083,441.41922780004097,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,12,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.41922780004097,441.41922780004097,441.41922780004097,441.41922780004097,441.41922780004097,f,1,0.7305198999820277,442.1596439999994,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,13,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.6682748000021,442.6682748000021,442.6682748000021,442.6682748000021,442.6682748000021,j,1,1.153160099987872,443.83418370003346,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,14,38,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.34198480000487,444.34198480000487,444.34198480000487,444.34198480000487,444.34198480000487,f,1,6.799338900018483,451.15869770001154,451.6617656000308,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,15,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.6617656000308,451.6617656000308,451.6617656000308,451.6617656000308,451.6617656000308,j,1,1.000190399994608,452.67839580000145,453.18473540002014,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,16,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.18473540002014,453.18473540002014,453.18473540002014,453.18473540002014,453.18473540002014,j,0,3.1191994000109844,456.3193930000416,456.8213066000026,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,17,41,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.8213066000026,456.8213066000026,456.8213066000026,456.8213066000026,456.8213066000026,f,1,1.7797278999933042,458.6179747999995,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,18,42,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.1267783000367,459.1267783000367,459.1267783000367,459.1267783000367,459.1267783000367,j,1,1.6459364999900572,460.78353469999274,461.2847648000461,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,19,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.2847648000461,461.2847648000461,461.2847648000461,461.2847648000461,461.2847648000461,j,1,2.696212899987586,463.99795470002573,464.5021870000055,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,20,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.5021870000055,464.5021870000055,464.5021870000055,464.5021870000055,464.5021870000055,f,1,0.8422339000389911,465.36263430002145,465.86902199999895,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,21,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.86902199999895,465.86902199999895,465.86902199999895,465.86902199999895,465.86902199999895,f,1,0.9554617000394501,466.8433487000293,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,22,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.3523087000358,467.3523087000358,467.3523087000358,467.3523087000358,467.3523087000358,j,1,1.2590765000204556,468.62839130003704,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,23,47,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.1358189000166,469.1358189000166,469.1358189000166,469.1358189000166,469.1358189000166,j,1,2.574585599999409,471.7229502000264,472.2272498999955,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2272498999955,472.2272498999955,472.2272498999955,472.2272498999955,472.2272498999955,f,1,0.9940905999974348,473.2317352000391,473.73571740003536,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,2,1,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.73571740003536,473.73571740003536,473.73571740003536,473.73571740003536,473.73571740003536,j,1,1.425329799996689,475.1710836000275,475.6761381000397,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.6761381000397,475.6761381000397,475.6761381000397,475.6761381000397,475.6761381000397,f,1,0.8383549000136554,476.5317153999931,477.03609450004296,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,3,51,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.03609450004296,477.03609450004296,477.03609450004296,477.03609450004296,477.03609450004296,f,1,3.8759295999770984,480.92228240001714,481.4263460999937,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,4,52,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4263460999937,481.4263460999937,481.4263460999937,481.4263460999937,481.4263460999937,j,1,1.0715466000256129,482.51145779999206,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,5,53,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0188756000134,483.0188756000134,483.0188756000134,483.0188756000134,483.0188756000134,f,1,1.9028902999707498,484.93745590001345,485.4433701999951,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,6,54,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4433701999951,485.4433701999951,485.4433701999951,485.4433701999951,485.4433701999951,f,1,1.94665040000109,487.40883530001156,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,7,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.9183648999897,487.9183648999897,487.9183648999897,487.9183648999897,487.9183648999897,f,1,0.9366444000042975,488.86778970004525,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,8,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.37720320001245,489.37720320001245,489.37720320001245,489.37720320001245,489.37720320001245,f,1,1.270258400007151,490.65642250003293,491.1602587000234,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,9,57,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.1602587000234,491.1602587000234,491.1602587000234,491.1602587000234,491.1602587000234,f,1,1.6941487999865785,492.86460430000443,493.3682661000057,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,2,10,58,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.3682661000057,493.3682661000057,493.3682661000057,493.3682661000057,493.3682661000057,j,1,1.503175400022883,494.8821161999949,495.38429590000305,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
